codmun,ano,is_top_100,regiao
421330,2010,0,Sul
421335,2007,0,Sul
421335,2010,0,Sul
421340,2007,0,Sul
421340,2010,0,Sul
421350,2007,0,Sul
421350,2010,0,Sul
421360,2007,0,Sul
421360,2010,0,Sul
421370,2007,0,Sul
421370,2010,0,Sul
421380,2007,1,Sul
421380,2010,1,Sul
421380,2010,1,Sul
421380,2010,1,Sul
421380,2010,1,Sul
421390,2007,0,Sul
421390,2010,0,Sul
421400,2007,0,Sul
421400,2010,0,Sul
421410,2007,0,Sul
421410,2010,0,Sul
421415,2007,0,Sul
421415,2010,0,Sul
421420,2007,0,Sul
421420,2010,0,Sul
421430,2007,0,Sul
421430,2010,0,Sul
421440,2007,0,Sul
421440,2010,0,Sul
421450,2007,0,Sul
421450,2010,0,Sul
421460,2007,0,Sul
421460,2010,0,Sul
421470,2007,0,Sul
421470,2010,0,Sul
421480,2007,0,Sul
421480,2010,0,Sul
421490,2007,0,Sul
421490,2010,0,Sul
421500,2007,0,Sul
421500,2010,0,Sul
421505,2007,0,Sul
421505,2010,0,Sul
421507,2007,0,Sul
421507,2010,0,Sul
421510,2007,0,Sul
421510,2010,0,Sul
421520,2007,0,Sul
421520,2010,0,Sul
421530,2007,0,Sul
421530,2010,0,Sul
421535,2007,0,Sul
421535,2010,0,Sul
421535,2010,0,Sul
421535,2010,0,Sul
421535,2010,0,Sul
421540,2007,0,Sul
421540,2010,0,Sul
421545,2007,0,Sul
421545,2010,0,Sul
421550,2007,0,Sul
421550,2010,0,Sul
421550,2010,0,Sul
421550,2010,0,Sul
421550,2010,0,Sul
421555,2007,0,Sul
421555,2010,0,Sul
421555,2010,0,Sul
421555,2010,0,Sul
421555,2010,0,Sul
421555,2010,0,Sul
421555,2010,0,Sul
421555,2010,0,Sul
421555,2010,0,Sul
421555,2010,0,Sul
421555,2010,0,Sul
421555,2010,0,Sul
421555,2010,0,Sul
421555,2010,0,Sul
421555,2010,0,Sul
421555,2010,0,Sul
421555,2010,0,Sul
421560,2007,0,Sul
421560,2010,0,Sul
421560,2010,0,Sul
421560,2010,0,Sul
421560,2010,0,Sul
421565,2007,0,Sul
421565,2010,0,Sul
421568,2007,0,Sul
421568,2010,0,Sul
421569,2007,0,Sul
421569,2010,0,Sul
421570,2007,0,Sul
421570,2010,0,Sul
421575,2007,0,Sul
421575,2010,0,Sul
421580,2007,0,Sul
421580,2010,0,Sul
421590,2007,0,Sul
421590,2010,0,Sul
421600,2007,0,Sul
421600,2010,0,Sul
421600,2010,0,Sul
421600,2010,0,Sul
421600,2010,0,Sul
421605,2007,0,Sul
421605,2010,0,Sul
421620,2007,0,Sul
421620,2010,0,Sul
421625,2007,0,Sul
421625,2010,0,Sul
421630,2007,0,Sul
421630,2010,0,Sul
421630,2010,0,Sul
421630,2010,0,Sul
421630,2010,0,Sul
421635,2007,0,Sul
421635,2010,0,Sul
421640,2007,0,Sul
421640,2010,0,Sul
421650,2007,0,Sul
421650,2010,0,Sul
421660,2007,0,Sul
421660,2010,0,Sul
421670,2007,0,Sul
421670,2010,0,Sul
421680,2007,0,Sul
421680,2010,0,Sul
421690,2007,0,Sul
421690,2010,0,Sul
421700,2007,0,Sul
421700,2010,0,Sul
421715,2007,0,Sul
421715,2010,0,Sul
421720,2007,0,Sul
421720,2010,0,Sul
421725,2007,0,Sul
421725,2010,0,Sul
421730,2007,0,Sul
421730,2010,0,Sul
421740,2007,0,Sul
421740,2010,0,Sul
421750,2007,0,Sul
421750,2010,0,Sul
421755,2007,0,Sul
421755,2010,0,Sul
421760,2007,0,Sul
421760,2010,0,Sul
421770,2007,0,Sul
421770,2010,0,Sul
421775,2007,0,Sul
421775,2010,0,Sul
421780,2007,0,Sul
421780,2010,0,Sul
421790,2007,0,Sul
421790,2010,0,Sul
421790,2010,0,Sul
421790,2010,0,Sul
421790,2010,0,Sul
421795,2007,0,Sul
421795,2010,0,Sul
421800,2007,0,Sul
421800,2010,0,Sul
421810,2007,0,Sul
421810,2010,0,Sul
421820,2007,0,Sul
421820,2010,0,Sul
421825,2007,0,Sul
421825,2010,0,Sul
421830,2007,0,Sul
421830,2010,0,Sul
421835,2007,0,Sul
421835,2010,0,Sul
421840,2007,0,Sul
421840,2010,0,Sul
421850,2007,0,Sul
421850,2010,0,Sul
421860,2007,0,Sul
421860,2010,0,Sul
421870,2007,0,Sul
421870,2010,0,Sul
421875,2007,0,Sul
421875,2010,0,Sul
421880,2007,0,Sul
421880,2010,0,Sul
421880,2010,0,Sul
421880,2010,0,Sul
421880,2010,0,Sul
421885,2007,0,Sul
421885,2010,0,Sul
421890,2007,0,Sul
421890,2010,0,Sul
421895,2007,0,Sul
421895,2010,0,Sul
421900,2007,0,Sul
421900,2010,0,Sul
421910,2007,0,Sul
421910,2010,0,Sul
421915,2007,0,Sul
421915,2010,0,Sul
421915,2010,0,Sul
421915,2010,0,Sul
421915,2010,0,Sul
421917,2007,0,Sul
421917,2010,0,Sul
421917,2010,0,Sul
421917,2010,0,Sul
421917,2010,0,Sul
421920,2007,0,Sul
421920,2010,0,Sul
421930,2007,0,Sul
421930,2010,0,Sul
421935,2007,0,Sul
421935,2010,0,Sul
421940,2007,0,Sul
421940,2010,0,Sul
421950,2007,0,Sul
421950,2010,0,Sul
421960,2007,0,Sul
421960,2010,0,Sul
421970,2007,0,Sul
421970,2010,0,Sul
421985,2007,0,Sul
421985,2010,0,Sul
430003,2007,0,Sul
430003,2010,0,Sul
430005,2007,0,Sul
430005,2010,0,Sul
430010,2007,0,Sul
430010,2010,0,Sul
430020,2007,0,Sul
430020,2010,0,Sul
430030,2007,0,Sul
430030,2010,0,Sul
430040,2007,0,Sul
430040,2010,0,Sul
430045,2007,0,Sul
430045,2010,0,Sul
430047,2007,0,Sul
430047,2010,0,Sul
430050,2007,0,Sul
430050,2010,0,Sul
430055,2007,0,Sul
430055,2010,0,Sul
430055,2010,0,Sul
430055,2010,0,Sul
430055,2010,0,Sul
430055,2010,0,Sul
430055,2010,0,Sul
430055,2010,0,Sul
430055,2010,0,Sul
430055,2010,0,Sul
430057,2007,0,Sul
430057,2010,0,Sul
430060,2007,0,Sul
430060,2010,0,Sul
430060,2010,0,Sul
430060,2010,0,Sul
430060,2010,0,Sul
430063,2007,0,Sul
430063,2010,0,Sul
430064,2007,0,Sul
430064,2010,0,Sul
430066,2007,0,Sul
430066,2010,0,Sul
430070,2007,0,Sul
430070,2010,0,Sul
430080,2007,0,Sul
430080,2010,0,Sul
430085,2007,0,Sul
430085,2010,0,Sul
430087,2007,0,Sul
430087,2010,0,Sul
430090,2007,0,Sul
430090,2010,0,Sul
430100,2007,0,Sul
430100,2010,0,Sul
430105,2007,0,Sul
430105,2010,0,Sul
430107,2007,0,Sul
430107,2010,0,Sul
430110,2007,0,Sul
430110,2010,0,Sul
430120,2007,0,Sul
430120,2010,0,Sul
430130,2007,0,Sul
430130,2010,0,Sul
430140,2007,0,Sul
430140,2010,0,Sul
430150,2007,0,Sul
430150,2010,0,Sul
430155,2007,0,Sul
430155,2010,0,Sul
430160,2007,0,Sul
430160,2010,0,Sul
430163,2007,0,Sul
430163,2010,0,Sul
430165,2007,0,Sul
430165,2010,0,Sul
430170,2007,0,Sul
430170,2010,0,Sul
430175,2007,0,Sul
430175,2010,0,Sul
430180,2007,0,Sul
430180,2010,0,Sul
430180,2010,0,Sul
430180,2010,0,Sul
430180,2010,0,Sul
430185,2007,0,Sul
430185,2010,0,Sul
430187,2007,0,Sul
430187,2010,0,Sul
430190,2007,0,Sul
430190,2010,0,Sul
430192,2007,0,Sul
430192,2010,0,Sul
430195,2007,0,Sul
430195,2010,0,Sul
430200,2007,0,Sul
430200,2010,0,Sul
430205,2007,0,Sul
430205,2010,0,Sul
430210,2007,0,Sul
430210,2010,0,Sul
430215,2007,0,Sul
430215,2010,0,Sul
430220,2007,0,Sul
430220,2010,0,Sul
430222,2007,0,Sul
430222,2010,0,Sul
430223,2007,0,Sul
430223,2010,0,Sul
430225,2007,0,Sul
430225,2010,0,Sul
430230,2007,0,Sul
430230,2010,0,Sul
430230,2010,0,Sul
430230,2010,0,Sul
430230,2010,0,Sul
430230,2010,0,Sul
430230,2010,0,Sul
430230,2010,0,Sul
430230,2010,0,Sul
430230,2010,0,Sul
430230,2010,0,Sul
430230,2010,0,Sul
430230,2010,0,Sul
430230,2010,0,Sul
430230,2010,0,Sul
430230,2010,0,Sul
430230,2010,0,Sul
430230,2010,0,Sul
430230,2010,0,Sul
430230,2010,0,Sul
430230,2010,0,Sul
430230,2010,0,Sul
430230,2010,0,Sul
430230,2010,0,Sul
430230,2010,0,Sul
430230,2010,0,Sul
430235,2007,0,Sul
430235,2010,0,Sul
430237,2007,0,Sul
430237,2010,0,Sul
430240,2007,0,Sul
430240,2010,0,Sul
430245,2007,0,Sul
430245,2010,0,Sul
430250,2007,0,Sul
430250,2010,0,Sul
430258,2007,0,Sul
430258,2010,0,Sul
430260,2007,0,Sul
430260,2010,0,Sul
430265,2007,0,Sul
430265,2010,0,Sul
430270,2007,0,Sul
430270,2010,0,Sul
430280,2007,0,Sul
430280,2010,0,Sul
430290,2007,0,Sul
430290,2010,0,Sul
430300,2007,0,Sul
430300,2010,0,Sul
430310,2007,0,Sul
430310,2010,0,Sul
430310,2010,0,Sul
430310,2010,0,Sul
430310,2010,0,Sul
430310,2010,0,Sul
430310,2010,0,Sul
430310,2010,0,Sul
430310,2010,0,Sul
430310,2010,0,Sul
430320,2007,0,Sul
430320,2010,0,Sul
430330,2007,0,Sul
430330,2010,0,Sul
430340,2007,0,Sul
430340,2010,0,Sul
430340,2010,0,Sul
430340,2010,0,Sul
430340,2010,0,Sul
430350,2007,0,Sul
430350,2010,0,Sul
430355,2007,0,Sul
430355,2010,0,Sul
430360,2007,0,Sul
430360,2010,0,Sul
430367,2007,0,Sul
430367,2010,0,Sul
430370,2007,0,Sul
430370,2010,0,Sul
430380,2007,0,Sul
430380,2010,0,Sul
430390,2007,0,Sul
430390,2010,0,Sul
430400,2007,0,Sul
430400,2010,0,Sul
430410,2007,0,Sul
430410,2010,0,Sul
430420,2007,0,Sul
430420,2010,0,Sul
430430,2007,0,Sul
430430,2010,0,Sul
430435,2007,0,Sul
430435,2010,0,Sul
430440,2007,0,Sul
430440,2010,0,Sul
430450,2007,0,Sul
430450,2010,0,Sul
430460,2007,1,Sul
430460,2010,1,Sul
430461,2007,0,Sul
430461,2010,0,Sul
430462,2007,0,Sul
430462,2010,0,Sul
430463,2007,0,Sul
430463,2010,0,Sul
430465,2007,0,Sul
430465,2010,0,Sul
430466,2007,0,Sul
430466,2010,0,Sul
430467,2007,0,Sul
430467,2010,0,Sul
430468,2007,0,Sul
430468,2010,0,Sul
430469,2007,0,Sul
430469,2010,0,Sul
430470,2007,0,Sul
430470,2010,0,Sul
430471,2007,0,Sul
430471,2010,0,Sul
430480,2007,0,Sul
430480,2010,0,Sul
430485,2007,0,Sul
430485,2010,0,Sul
430490,2007,0,Sul
430490,2010,0,Sul
430495,2007,0,Sul
430495,2010,0,Sul
430500,2007,0,Sul
430500,2010,0,Sul
430510,2007,1,Sul
430510,2010,1,Sul
430511,2007,0,Sul
430511,2010,0,Sul
430511,2010,0,Sul
430511,2010,0,Sul
430511,2010,0,Sul
430512,2007,0,Sul
430512,2010,0,Sul
430513,2007,0,Sul
430513,2010,0,Sul
430515,2007,0,Sul
430515,2010,0,Sul
430517,2007,0,Sul
430517,2010,0,Sul
430520,2007,0,Sul
430520,2010,0,Sul
430530,2007,0,Sul
430530,2010,0,Sul
430535,2007,0,Sul
430535,2010,0,Sul
430537,2007,0,Sul
430537,2010,0,Sul
430540,2007,0,Sul
430540,2010,0,Sul
430543,2007,0,Sul
430543,2010,0,Sul
430544,2007,0,Sul
430544,2010,0,Sul
430545,2007,0,Sul
430545,2010,0,Sul
430550,2007,0,Sul
430550,2010,0,Sul
430558,2007,0,Sul
430558,2010,0,Sul
430558,2010,0,Sul
430558,2010,0,Sul
430558,2010,0,Sul
430560,2007,0,Sul
430560,2010,0,Sul
430560,2010,0,Sul
430560,2010,0,Sul
430560,2010,0,Sul
430570,2007,0,Sul
430570,2010,0,Sul
430580,2007,0,Sul
430580,2010,0,Sul
430583,2007,0,Sul
430583,2010,0,Sul
430585,2007,0,Sul
430585,2010,0,Sul
430587,2007,0,Sul
430587,2010,0,Sul
430590,2007,0,Sul
430590,2010,0,Sul
430593,2007,0,Sul
430593,2010,0,Sul
430595,2007,0,Sul
430595,2010,0,Sul
430597,2007,0,Sul
430597,2010,0,Sul
430600,2007,0,Sul
430600,2010,0,Sul
430605,2007,0,Sul
430605,2010,0,Sul
430607,2007,0,Sul
430607,2010,0,Sul
430610,2007,0,Sul
430610,2010,0,Sul
430613,2007,0,Sul
430613,2010,0,Sul
430620,2007,0,Sul
430620,2010,0,Sul
430620,2010,0,Sul
430620,2010,0,Sul
430620,2010,0,Sul
430620,2010,0,Sul
430620,2010,0,Sul
430620,2010,0,Sul
430620,2010,0,Sul
430620,2010,0,Sul
430630,2007,0,Sul
430630,2010,0,Sul
430632,2007,0,Sul
430632,2010,0,Sul
430635,2007,0,Sul
430635,2010,0,Sul
430637,2007,0,Sul
430637,2010,0,Sul
430640,2007,0,Sul
430640,2010,0,Sul
430642,2007,0,Sul
430642,2010,0,Sul
430645,2007,0,Sul
430645,2010,0,Sul
430650,2007,0,Sul
430650,2010,0,Sul
430655,2007,0,Sul
430655,2010,0,Sul
430660,2007,0,Sul
430660,2010,0,Sul
430670,2007,0,Sul
430670,2010,0,Sul
430673,2007,0,Sul
430673,2010,0,Sul
430675,2007,0,Sul
430675,2010,0,Sul
430676,2007,0,Sul
430676,2010,0,Sul
430680,2007,0,Sul
430680,2010,0,Sul
430690,2007,0,Sul
430690,2010,0,Sul
430692,2007,0,Sul
430692,2010,0,Sul
430693,2007,0,Sul
430693,2010,0,Sul
430695,2007,0,Sul
430695,2010,0,Sul
430697,2007,0,Sul
430697,2010,0,Sul
430700,2007,0,Sul
430700,2010,0,Sul
430705,2007,0,Sul
430705,2010,0,Sul
430710,2007,0,Sul
430710,2010,0,Sul
430720,2007,0,Sul
430720,2010,0,Sul
430730,2007,0,Sul
430730,2010,0,Sul
430740,2007,0,Sul
430740,2010,0,Sul
430745,2007,0,Sul
430745,2010,0,Sul
430750,2007,0,Sul
430750,2010,0,Sul
430755,2007,0,Sul
430755,2010,0,Sul
430760,2007,0,Sul
430760,2010,0,Sul
430770,2007,0,Sul
430770,2010,0,Sul
430780,2007,0,Sul
430780,2010,0,Sul
430781,2007,0,Sul
430781,2010,0,Sul
430783,2007,0,Sul
430783,2010,0,Sul
430786,2007,0,Sul
430786,2010,0,Sul
430790,2007,0,Sul
430790,2010,0,Sul
430800,2007,0,Sul
430800,2010,0,Sul
430805,2007,0,Sul
430805,2010,0,Sul
430807,2007,0,Sul
430807,2010,0,Sul
430810,2007,0,Sul
430810,2010,0,Sul
430820,2007,0,Sul
430820,2010,0,Sul
430825,2007,0,Sul
430825,2010,0,Sul
430830,2007,0,Sul
430830,2010,0,Sul
430840,2007,0,Sul
430840,2010,0,Sul
430843,2007,0,Sul
430843,2010,0,Sul
430845,2007,0,Sul
430845,2010,0,Sul
430850,2007,0,Sul
430850,2010,0,Sul
430860,2007,0,Sul
430860,2010,0,Sul
430865,2007,0,Sul
430865,2010,0,Sul
430870,2007,0,Sul
430870,2010,0,Sul
430880,2007,0,Sul
430880,2010,0,Sul
430885,2007,0,Sul
430885,2010,0,Sul
430890,2007,0,Sul
430890,2010,0,Sul
430900,2007,0,Sul
430900,2010,0,Sul
430905,2007,0,Sul
430905,2010,0,Sul
430910,2007,0,Sul
430910,2010,0,Sul
430912,2007,0,Sul
430912,2010,0,Sul
430915,2007,0,Sul
430915,2010,0,Sul
430920,2007,1,Sul
430920,2010,1,Sul
430925,2007,0,Sul
430925,2010,0,Sul
430930,2007,0,Sul
430930,2010,0,Sul
430940,2007,0,Sul
430940,2010,0,Sul
430950,2007,0,Sul
430950,2010,0,Sul
430955,2007,0,Sul
430955,2010,0,Sul
430957,2007,0,Sul
430957,2010,0,Sul
430960,2007,0,Sul
430960,2010,0,Sul
430965,2007,0,Sul
430965,2010,0,Sul
430970,2007,0,Sul
430970,2010,0,Sul
430970,2010,0,Sul
430970,2010,0,Sul
430970,2010,0,Sul
430975,2007,0,Sul
430975,2010,0,Sul
430980,2007,0,Sul
430980,2010,0,Sul
430990,2007,0,Sul
430990,2010,0,Sul
430995,2007,0,Sul
430995,2010,0,Sul
431000,2007,0,Sul
431000,2010,0,Sul
431010,2007,0,Sul
431010,2010,0,Sul
431020,2007,0,Sul
431020,2010,0,Sul
431030,2007,0,Sul
431030,2010,0,Sul
431033,2007,0,Sul
431033,2010,0,Sul
431036,2007,0,Sul
431036,2010,0,Sul
431040,2007,0,Sul
431040,2010,0,Sul
431040,2010,0,Sul
431040,2010,0,Sul
431040,2010,0,Sul
431041,2007,0,Sul
431041,2010,0,Sul
431043,2007,0,Sul
431043,2010,0,Sul
431046,2007,0,Sul
431046,2010,0,Sul
431050,2007,0,Sul
431050,2010,0,Sul
431053,2007,0,Sul
431053,2010,0,Sul
431055,2007,0,Sul
431055,2010,0,Sul
431057,2007,0,Sul
431057,2010,0,Sul
431060,2007,0,Sul
431060,2010,0,Sul
431065,2007,0,Sul
431065,2010,0,Sul
431070,2007,0,Sul
431070,2010,0,Sul
431075,2007,0,Sul
431075,2010,0,Sul
431080,2007,0,Sul
431080,2010,0,Sul
431085,2007,0,Sul
431085,2010,0,Sul
431087,2007,0,Sul
431087,2010,0,Sul
431090,2007,0,Sul
431090,2010,0,Sul
431090,2010,0,Sul
431090,2010,0,Sul
431090,2010,0,Sul
431100,2007,0,Sul
431100,2010,0,Sul
431110,2007,0,Sul
431110,2010,0,Sul
431112,2007,0,Sul
431112,2010,0,Sul
431113,2007,0,Sul
431113,2010,0,Sul
431115,2007,0,Sul
431115,2010,0,Sul
431120,2007,0,Sul
431120,2010,0,Sul
431123,2007,0,Sul
431123,2010,0,Sul
431125,2007,0,Sul
431125,2010,0,Sul
431127,2007,0,Sul
431127,2010,0,Sul
431130,2007,0,Sul
431130,2010,0,Sul
431140,2007,0,Sul
431140,2010,0,Sul
431140,2010,0,Sul
431140,2010,0,Sul
431140,2010,0,Sul
431142,2007,0,Sul
431142,2010,0,Sul
431150,2007,0,Sul
431150,2010,0,Sul
431160,2007,0,Sul
431160,2010,0,Sul
431162,2007,0,Sul
431162,2010,0,Sul
431164,2007,0,Sul
431164,2010,0,Sul
431170,2007,0,Sul
431170,2010,0,Sul
431171,2007,0,Sul
431171,2010,0,Sul
431173,2007,0,Sul
431173,2010,0,Sul
431175,2007,0,Sul
431175,2010,0,Sul
431177,2007,0,Sul
431177,2010,0,Sul
431179,2007,0,Sul
431179,2010,0,Sul
431180,2007,0,Sul
431180,2010,0,Sul
431180,2010,0,Sul
431180,2010,0,Sul
431180,2010,0,Sul
431190,2007,0,Sul
431190,2010,0,Sul
431198,2007,0,Sul
431198,2010,0,Sul
431200,2007,0,Sul
431200,2010,0,Sul
431205,2007,0,Sul
431205,2010,0,Sul
431210,2007,0,Sul
431210,2010,0,Sul
431213,2007,0,Sul
431213,2010,0,Sul
431215,2007,0,Sul
431215,2010,0,Sul
431217,2007,0,Sul
431217,2010,0,Sul
431220,2007,0,Sul
431220,2010,0,Sul
431225,2007,0,Sul
431225,2010,0,Sul
431230,2007,0,Sul
431230,2010,0,Sul
431235,2007,0,Sul
431235,2010,0,Sul
431237,2007,0,Sul
431237,2010,0,Sul
431238,2007,0,Sul
431238,2010,0,Sul
431240,2007,0,Sul
431240,2010,0,Sul
431242,2007,0,Sul
431242,2010,0,Sul
431244,2007,0,Sul
431244,2010,0,Sul
431245,2007,0,Sul
431245,2010,0,Sul
431247,2007,0,Sul
431247,2010,0,Sul
431250,2007,0,Sul
431250,2010,0,Sul
431260,2007,0,Sul
431260,2010,0,Sul
431261,2007,0,Sul
431261,2010,0,Sul
431262,2007,0,Sul
431262,2010,0,Sul
431265,2007,0,Sul
431265,2010,0,Sul
431267,2007,0,Sul
431267,2010,0,Sul
431270,2007,0,Sul
431270,2010,0,Sul
431275,2007,0,Sul
431275,2010,0,Sul
431280,2007,0,Sul
431280,2010,0,Sul
431290,2007,0,Sul
431290,2010,0,Sul
431295,2007,0,Sul
431295,2010,0,Sul
431300,2007,0,Sul
431300,2010,0,Sul
431301,2007,0,Sul
431301,2010,0,Sul
431303,2007,0,Sul
431303,2010,0,Sul
431306,2007,0,Sul
431306,2010,0,Sul
431308,2007,0,Sul
431308,2010,0,Sul
431310,2007,0,Sul
431310,2010,0,Sul
431320,2007,0,Sul
431320,2010,0,Sul
431330,2007,0,Sul
431330,2010,0,Sul
431333,2007,0,Sul
431333,2010,0,Sul
431335,2007,0,Sul
431335,2010,0,Sul
431337,2007,0,Sul
431337,2010,0,Sul
431337,2010,0,Sul
431337,2010,0,Sul
431337,2010,0,Sul
431339,2007,0,Sul
431339,2010,0,Sul
431340,2007,0,Sul
431340,2010,0,Sul
431342,2007,0,Sul
431342,2010,0,Sul
431344,2007,0,Sul
431344,2010,0,Sul
431346,2007,0,Sul
431346,2010,0,Sul
431349,2007,0,Sul
431349,2010,0,Sul
431350,2007,0,Sul
431350,2010,0,Sul
431360,2007,0,Sul
431360,2010,0,Sul
431365,2007,0,Sul
431365,2010,0,Sul
431370,2007,0,Sul
431370,2010,0,Sul
431380,2007,0,Sul
431380,2010,0,Sul
431390,2007,0,Sul
431390,2010,0,Sul
431395,2007,0,Sul
431395,2010,0,Sul
431400,2007,0,Sul
431400,2010,0,Sul
431402,2007,0,Sul
431402,2010,0,Sul
431403,2007,0,Sul
431403,2010,0,Sul
431405,2007,0,Sul
431405,2010,0,Sul
431406,2007,0,Sul
431406,2010,0,Sul
431407,2007,0,Sul
431407,2010,0,Sul
431410,2007,0,Sul
431410,2010,0,Sul
431413,2007,0,Sul
431413,2010,0,Sul
431415,2007,0,Sul
431415,2010,0,Sul
431417,2007,0,Sul
431417,2010,0,Sul
431420,2007,0,Sul
431420,2010,0,Sul
431430,2007,0,Sul
431430,2010,0,Sul
431440,2007,1,Sul
431440,2010,1,Sul
431442,2007,0,Sul
431442,2010,0,Sul
431445,2007,0,Sul
431445,2010,0,Sul
431446,2007,0,Sul
431446,2010,0,Sul
431447,2007,0,Sul
431447,2010,0,Sul
431449,2007,0,Sul
431449,2010,0,Sul
431450,2007,0,Sul
431450,2010,0,Sul
431455,2007,0,Sul
431455,2010,0,Sul
431460,2007,0,Sul
431460,2010,0,Sul
431470,2007,0,Sul
431470,2010,0,Sul
431470,2010,0,Sul
431470,2010,0,Sul
431470,2010,0,Sul
431470,2010,0,Sul
431470,2010,0,Sul
431470,2010,0,Sul
431470,2010,0,Sul
431470,2010,0,Sul
431470,2010,0,Sul
431470,2010,0,Sul
431470,2010,0,Sul
431470,2010,0,Sul
431470,2010,0,Sul
431470,2010,0,Sul
431470,2010,0,Sul
431475,2007,0,Sul
431475,2010,0,Sul
431477,2007,0,Sul
431477,2010,0,Sul
431478,2007,0,Sul
431478,2010,0,Sul
431480,2007,0,Sul
431480,2010,0,Sul
431490,2007,1,Sul
431490,2010,1,Sul
431500,2007,0,Sul
431500,2010,0,Sul
431505,2007,0,Sul
431505,2010,0,Sul
431507,2007,0,Sul
431507,2010,0,Sul
431510,2007,0,Sul
431510,2010,0,Sul
431513,2007,0,Sul
431513,2010,0,Sul
431514,2007,0,Sul
431514,2010,0,Sul
431515,2007,0,Sul
431515,2010,0,Sul
431517,2007,0,Sul
431517,2010,0,Sul
431520,2007,0,Sul
431520,2010,0,Sul
431530,2007,0,Sul
431530,2010,0,Sul
431531,2007,0,Sul
431531,2010,0,Sul
431532,2007,0,Sul
431532,2010,0,Sul
431535,2007,0,Sul
431535,2010,0,Sul
431540,2007,0,Sul
431540,2010,0,Sul
431545,2007,0,Sul
431545,2010,0,Sul
431550,2007,0,Sul
431550,2010,0,Sul
431555,2007,0,Sul
431555,2010,0,Sul
431560,2007,0,Sul
431560,2010,0,Sul
431570,2007,0,Sul
431570,2010,0,Sul
431575,2007,0,Sul
431575,2010,0,Sul
431580,2007,0,Sul
431580,2010,0,Sul
431590,2007,0,Sul
431590,2010,0,Sul
431595,2007,0,Sul
431595,2010,0,Sul
431600,2007,0,Sul
431600,2010,0,Sul
431610,2007,0,Sul
431610,2010,0,Sul
431620,2007,0,Sul
431620,2010,0,Sul
431630,2007,0,Sul
431630,2010,0,Sul
431640,2007,0,Sul
431640,2010,0,Sul
431642,2007,0,Sul
431642,2010,0,Sul
431643,2007,0,Sul
431643,2010,0,Sul
431645,2007,0,Sul
431645,2010,0,Sul
431647,2007,0,Sul
431647,2010,0,Sul
431650,2007,0,Sul
431650,2010,0,Sul
431660,2007,0,Sul
431660,2010,0,Sul
431670,2007,0,Sul
431670,2010,0,Sul
431673,2007,0,Sul
431673,2010,0,Sul
431675,2007,0,Sul
431675,2010,0,Sul
431680,2007,0,Sul
431680,2010,0,Sul
431690,2007,1,Sul
431690,2010,1,Sul
431690,2010,1,Sul
431690,2010,1,Sul
431690,2010,1,Sul
431695,2007,0,Sul
431695,2010,0,Sul
431697,2007,0,Sul
431697,2010,0,Sul
431700,2007,0,Sul
431700,2010,0,Sul
431710,2007,0,Sul
431710,2010,0,Sul
431720,2007,0,Sul
431720,2010,0,Sul
431725,2007,0,Sul
431725,2010,0,Sul
431730,2007,0,Sul
431730,2010,0,Sul
431740,2007,0,Sul
431740,2010,0,Sul
431750,2007,0,Sul
431750,2010,0,Sul
431755,2007,0,Sul
431755,2010,0,Sul
431760,2007,0,Sul
431760,2010,0,Sul
431770,2007,0,Sul
431770,2010,0,Sul
431775,2007,0,Sul
431775,2010,0,Sul
431780,2007,0,Sul
431780,2010,0,Sul
431790,2007,0,Sul
431790,2010,0,Sul
431795,2007,0,Sul
431795,2010,0,Sul
431800,2007,0,Sul
431800,2010,0,Sul
431805,2007,0,Sul
431805,2010,0,Sul
431810,2007,0,Sul
431810,2010,0,Sul
431820,2007,0,Sul
431820,2010,0,Sul
431820,2010,0,Sul
431820,2010,0,Sul
431820,2010,0,Sul
431830,2007,0,Sul
431830,2010,0,Sul
431830,2010,0,Sul
431830,2010,0,Sul
431830,2010,0,Sul
431840,2007,0,Sul
431840,2010,0,Sul
431842,2007,0,Sul
431842,2010,0,Sul
431843,2007,0,Sul
431843,2010,0,Sul
431844,2007,0,Sul
431844,2010,0,Sul
431845,2007,0,Sul
431845,2010,0,Sul
431846,2007,0,Sul
431846,2010,0,Sul
431848,2007,0,Sul
431848,2010,0,Sul
431849,2007,0,Sul
431849,2010,0,Sul
431850,2007,0,Sul
431850,2010,0,Sul
431860,2007,0,Sul
431860,2010,0,Sul
431861,2007,0,Sul
431861,2010,0,Sul
431862,2007,0,Sul
431862,2010,0,Sul
431870,2007,0,Sul
431870,2010,0,Sul
431880,2007,0,Sul
431880,2010,0,Sul
431890,2007,0,Sul
431890,2010,0,Sul
431900,2007,0,Sul
431900,2010,0,Sul
431910,2007,0,Sul
431910,2010,0,Sul
431910,2010,0,Sul
431910,2010,0,Sul
431910,2010,0,Sul
431912,2007,0,Sul
431912,2010,0,Sul
431915,2007,0,Sul
431915,2010,0,Sul
431920,2007,0,Sul
431920,2010,0,Sul
431930,2007,0,Sul
431930,2010,0,Sul
431935,2007,0,Sul
431935,2010,0,Sul
431936,2007,0,Sul
431936,2010,0,Sul
431937,2007,0,Sul
431937,2010,0,Sul
431940,2007,0,Sul
431940,2010,0,Sul
431950,2007,0,Sul
431950,2010,0,Sul
431960,2007,0,Sul
431960,2010,0,Sul
431970,2007,0,Sul
431970,2010,0,Sul
431971,2007,0,Sul
431971,2010,0,Sul
